planting_code,planting_label,region,scenario,cultivar_id,maturity_class,maturity_class_long,stage,stage_label,threshold,threshold_label,n_sites,valid_site_years,event_site_years,equal_site_mean_probability_pct,mean_exposure_days,mean_exceedance_degree_c_days,mean_longest_consecutive_run_days,pooled_probability_pct
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,14522,76.58474844425695,2.6877439088703725,4.0555584853918365,1.63368842949056,76.58474844425693
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,17509,92.33730619133003,6.276711317371585,,,92.33730619133003
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18592,18592,100.0,21.606247275461865,91.06066969797124,,100.0
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18592,18308,98.48060274175663,8.065926877882058,19.316157909213683,3.688219073351567,98.4724612736661
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18592,14509,78.09417680646206,2.709561062827968,4.111340408762187,1.6629564319278112,78.03894148020655
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18592,0,0.0,0.0,,,0.0
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18592,18148,97.61819681535273,4.457299224561303,9.89986654479293,,97.6118760757315
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18592,5271,28.235577505944867,0.4309271207463878,0.4583038724088626,0.37222969074287815,28.35090361445783
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18592,536,2.87667628789501,0.029091737151820167,0.01953502855430551,0.0287667628789501,2.882960413080895
A1,April 1,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18592,8269,44.583904651408076,0.9994024531365466,,,44.476118760757316
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,6435,33.40080971659919,0.5045676320979965,0.7684262431225993,,33.40080971659919
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,147,0.7630021800062285,0.008512405273538876,0.004308107546973953,0.007630021800062285,0.7630021800062285
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,13409,69.59929409322122,2.9624208450119385,,,69.59929409322122
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,12.04334060002076,58.354110868888206,,100.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,16418,85.21748157375688,5.376777743174505,15.180701754385964,3.727551126336551,85.21748157375687
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,10387,53.9136302294197,2.11439842209073,4.389572303539915,1.664953804629918,53.9136302294197
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,65.71197965327521,302.6542717741098,,100.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19257,99.95328558081594,27.040278210318696,75.88548738710682,9.367227239696875,99.95328558081594
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,18072,93.80255372158206,11.152756150731859,21.348645281843663,4.5765597425516455,93.80255372158206
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,15219,78.99408284023669,3.2809612789369877,,,78.99408284023669
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,40.95001557147307,216.74822485207102,,100.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19227,99.79757085020243,20.611803176580505,62.275495691892445,8.903508771929824,99.79757085020243
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,17555,91.11906986400913,9.373871068203051,18.706145541368212,4.2491435689816255,91.11906986400913
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,24.395723035399147,85.36883629191321,,100.0
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,16208,84.12747845946227,6.421727395411605,13.606565971140869,3.0373196304370396,84.12747845946227
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,9072,47.08813453752725,1.7788850825288074,2.642499740475449,1.150160905221634,47.08813453752725
A1,April 1,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,4076,21.15644139935638,0.3424166926191218,,,21.15644139935638
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,6435,33.40080971659919,0.5045676320979965,0.7684262431225993,,33.40080971659919
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,147,0.7630021800062285,0.008512405273538876,0.004308107546973953,0.007630021800062285,0.7630021800062285
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,13409,69.59929409322122,2.9624208450119385,,,69.59929409322122
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19200,99.65742759265027,9.210889650160906,35.89348074327832,,99.65742759265027
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,12938,67.15457282258902,2.9279559846361463,6.233499429045988,1.962732274473165,67.15457282258902
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,5682,29.49236997819994,0.8417419287864631,1.2188311014221946,0.6493823315685664,29.49236997819994
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,49.057303020865774,216.5283971763729,,100.0
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19209,99.70414201183432,18.851811481366138,51.9028184366241,7.6443475552787294,99.70414201183432
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,16829,87.35077338316205,7.530779611751272,14.435876673933354,3.7094882175853834,87.35077338316205
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,15219,78.99408284023669,3.2809612789369877,,,78.99408284023669
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,34.67912384511575,173.76642790407973,,100.0
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19209,99.70414201183432,16.122443683172428,46.825044119173675,7.591145022319112,99.70414201183432
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,16704,86.70196200560574,6.889442541264403,13.748899615903666,3.6766324094259315,86.70196200560574
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19218,99.75085643101836,14.011938129347037,42.22475864216755,,99.75085643101838
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,12335,64.02470673725735,2.7226201598671236,5.074348593376933,1.6088445966988478,64.02470673725735
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,5230,27.146268036956297,0.641337070486868,0.6869770580296896,0.46724800166095715,27.146268036956297
A1,April 1,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,4076,21.15644139935638,0.3424166926191218,,,21.15644139935638
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,6435,33.40080971659919,0.5045676320979965,0.7684262431225993,,33.40080971659919
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,147,0.7630021800062285,0.008512405273538876,0.004308107546973953,0.007630021800062285,0.7630021800062285
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,13409,69.59929409322122,2.9624208450119385,,,69.59929409322122
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,18149,94.20222153015675,5.920637392297311,18.386551437766013,,94.20222153015675
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,9357,48.567424478355655,1.255424063116371,2.2767206477732795,1.0221633966573238,48.567424478355655
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,3102,16.100903145437556,0.271566490189972,0.2908595453129866,0.23564829232845427,16.10090314543756
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,34.44695318177099,135.6666303332295,,100.0
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,17517,90.92183120523202,11.077805460396553,27.753628153223296,4.975189452922246,90.92183120523201
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,13544,70.30001038098204,3.824457593688363,6.947960137028963,2.291082736426866,70.30001038098204
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,15219,78.99408284023669,3.2809612789369877,,,78.99408284023669
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,26.61938129347036,114.96531713900136,,100.0
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,17463,90.64154469012769,9.869562960656078,25.79891518737673,4.947264611232222,90.64154469012769
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,13335,69.21519775770787,3.619017959098931,6.747949756046922,2.2719298245614037,69.21519775770788
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,18819,97.67985051385861,7.461330841897644,20.164102564102567,,97.67985051385861
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,7712,40.029066749714524,1.2014948614138896,1.9512872417730718,0.7635731340184782,40.029066749714524
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,2214,11.491747119277484,0.20543963458943215,0.20001038098204094,0.16116474618498908,11.491747119277484
A1,April 1,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,4076,21.15644139935638,0.3424166926191218,,,21.15644139935638
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,6435,33.40080971659919,0.5045676320979965,0.7684262431225993,,33.40080971659919
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,147,0.7630021800062285,0.008512405273538876,0.004308107546973953,0.007630021800062285,0.7630021800062285
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,13409,69.59929409322122,2.9624208450119385,,,69.59929409322122
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,15145,78.60998650472335,3.329388560157791,9.285778054603965,,78.60998650472335
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,4559,23.663448562233988,0.5907297830374754,1.0783816048998236,0.4738399252569293,23.663448562233988
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,1326,6.882591093117409,0.12960656078064983,0.1441866500570954,0.10676840029066749,6.882591093117409
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,22.83733001141908,76.69044430603135,,100.0
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,15583,80.88342157168069,5.600487906155922,11.316510951936054,2.649434236478771,80.88342157168069
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,7961,41.32149901380671,1.439790304162774,2.036966677047649,0.9384407764974566,41.32149901380671
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,15219,78.99408284023669,3.2809612789369877,,,78.99408284023669
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,19.091871691061975,67.3753347866708,,100.0
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,15198,78.88508252880722,5.115851759576456,10.550197238658777,2.5870445344129553,78.88508252880723
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,7506,38.959825599501706,1.3543029170559535,1.9839665732378284,0.9091145022319111,38.95982559950171
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,15248,79.14460707982975,3.379217273954116,8.77789888923492,,79.14460707982975
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,4315,22.396968753244057,0.4778885082528807,0.7628879892037786,0.35689816256617873,22.396968753244057
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,1197,6.213017751479289,0.0854873871068203,0.05300010380982043,0.07323782829855703,6.21301775147929
A1,April 1,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,4076,21.15644139935638,0.3424166926191218,,,21.15644139935638
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,6435,33.40080971659919,0.5045676320979965,0.7684262431225993,,33.40080971659919
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,147,0.7630021800062285,0.008512405273538876,0.004308107546973953,0.007630021800062285,0.7630021800062285
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,13409,69.59929409322122,2.9624208450119385,,,69.59929409322122
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,12.04334060002076,58.354110868888206,,100.0
A1,April 1,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,16418,85.21748157375688,5.376777743174505,15.180701754385964,3.727551126336551,85.21748157375687
