region,scenario,cultivar_id,maturity_class,planting_code,planting_label,n_years,mean_yield_kg_ha,mean_flowering_edd35,flowering_ge35_site_pct,flowering_ge38_site_pct,heat_associated_penalty_kg_ha,heat_associated_penalty_pct,zeroheat_sensitivity_penalty_kg_ha,best_mean_yield_kg_ha,total_planting_date_penalty_kg_ha,total_planting_date_penalty_pct,heat_component_fraction_of_total_penalty
Northwest,Irrigated,990003,SS,M1,May 1,38,4659.994937242907,10.858606687058327,93.5766269380867,63.068241746651196,-48.78669249918137,-1.1927551470325413,-48.78669249918137,5137.421949161481,477.42701191857395,9.293124385013744,-0.10218670347772872
Northwest,Irrigated,990003,SS,M10,May 10,38,4800.272228667862,14.876795696656469,94.32549309144605,69.47579369264845,-66.84003555363566,-1.7118693544973858,-66.84003555363566,5137.421949161481,337.1497204936195,6.5626246749821355,-0.198250306883765
Northwest,Irrigated,990003,SS,M20,May 20,38,5137.421949161481,18.043486973947896,95.94979432549309,76.6585803185318,-81.06767985805523,-1.8677967484351492,-81.06767985805523,5137.421949161481,0.0,0.0,
Northwest,Irrigated,990004,VSS,A1,April 1,38,2222.9288049783777,1.2205210822312396,36.47989325643896,10.956861112945687,-8.966301442230971,-0.4312283468809987,-8.966301442230971,3241.861776183947,1018.9329712055692,31.43048783544909,-0.008799697031711838
Northwest,Irrigated,990004,VSS,A10,April 10,38,2315.1354814892943,1.6746819279720946,42.67760256217789,14.764151105065032,-12.302698580678344,-0.5676196791000537,-12.302698580678344,3241.861776183947,926.7262946946526,28.586237127775345,-0.013275439200451267
Northwest,Irrigated,990004,VSS,A20,April 20,38,2777.9015926590023,2.772028267060437,52.4522729669866,20.488345111275184,-20.364122677350025,-0.7882272220418302,-20.364122677350025,3241.861776183947,463.96018352494457,14.311535023898532,-0.04389196185464298
Northwest,Irrigated,990004,VSS,M1,May 1,38,2906.298017086805,4.385623879337622,62.20335407657419,29.907182786625885,-32.218063486868495,-1.236099424857629,-32.218063486868495,3241.861776183947,335.5637590971419,10.350958253751951,-0.09601174922331744
Northwest,Irrigated,990004,VSS,M10,May 10,38,3042.1394895053263,6.522576732412193,80.24997363147347,47.990718278662584,-47.91673819838965,-1.6953727444381113,-47.91673819838965,3241.861776183947,199.72228667862055,6.160728015792123,-0.23991683149259146
Northwest,Irrigated,990004,VSS,M20,May 20,38,3241.861776183947,11.282438561333194,91.4038603522835,65.16190275287417,-82.88406207570783,-2.89486348903537,-82.88406207570783,3241.861776183947,0.0,0.0,
Northwest,Rainfed,990001,LS,A1,April 1,38,2265.9538550785783,19.975517198161267,96.69037166136629,78.75393687095645,293.22868900403546,17.294871925882045,336.5991966338038,2376.3952642126355,110.44140913405727,4.6474343219434715,2.655061098035296
Northwest,Rainfed,990001,LS,A10,April 10,38,2208.3298702668494,20.498358908482963,96.23984811728722,78.43901768423697,302.03887889374334,18.53631166838898,345.40938652351167,2376.3952642126355,168.06539394578613,7.07228281745759,1.797150929186373
Northwest,Rainfed,990001,LS,A20,April 20,38,2176.439827022466,21.023662368361855,97.17329395633372,79.81162940322805,310.89055070930306,19.377528500084725,354.2610583390714,2376.3952642126355,199.9554371901695,8.414233111864924,1.5547991846484657
Northwest,Rainfed,990001,LS,M1,May 1,38,2166.5149773230673,19.88532959951104,97.04780681470903,74.64384159671286,291.7089749985932,18.906276523500466,335.0794826283616,2376.3952642126355,209.8802868895682,8.831876163459166,1.3898826770333148
Northwest,Rainfed,990001,LS,M10,May 10,38,2283.8937875751503,18.277421325566532,96.04472102098936,73.60641475589638,264.6147762401057,15.63675416668219,307.985283869874,2376.3952642126355,92.50147663748521,3.8925122445122136,2.8606546171920617
Northwest,Rainfed,990001,LS,M20,May 20,38,2376.3952642126355,15.8263316105896,90.12234996308406,64.3339310199346,223.31247499032585,13.029946205013966,266.6829826200942,2376.3952642126355,0.0,0.0,
Northwest,Rainfed,990002,MS,A1,April 1,38,2728.5201982913195,11.367788336772868,95.75852961314493,65.87520865373716,263.2780838399093,13.29072903006712,343.2010548545083,2947.381394367683,218.86119607636329,7.425615038983332,1.2029454675375548
Northwest,Rainfed,990002,MS,A10,April 10,38,2627.6721864782194,13.235522247340695,96.70546141551802,72.54431179587894,319.6662069562468,16.419560879918986,399.58917797084575,2947.381394367683,319.7092078894634,10.84722895043084,0.9998654998600119
Northwest,Rainfed,990002,MS,A20,April 20,38,2709.8409450479908,15.133830039673839,95.03744330766797,69.88968146919844,376.9773758016213,18.468282228697202,456.9003468162202,2947.381394367683,237.54044931969202,8.059372627296264,1.5870028741684712
Northwest,Rainfed,990002,MS,M1,May 1,38,2860.122402700137,18.571642935360313,96.19765847484443,75.36556404370981,480.7672228007407,20.31667874322429,560.6901938153396,2947.381394367683,87.25899166754562,2.960559900197977,5.509658243960127
Northwest,Rainfed,990002,MS,M10,May 10,38,2947.381394367683,19.834933448960577,96.11327918995886,79.69783162242385,518.9067996481385,20.82238742848036,598.8297706627376,2947.381394367683,0.0,0.0,
Northwest,Rainfed,990002,MS,M20,May 20,38,2906.573462714903,19.745643919417784,96.76721864782195,77.87680624406707,516.2110896455675,21.149553360424715,596.1340606601666,2947.381394367683,40.807931652779644,1.3845487296201917,12.649773432229459
Northwest,Rainfed,990003,SS,A1,April 1,38,2260.877808248075,5.050532102700109,69.53266713618034,35.73153340088188,61.12825250227182,5.415901260639991,61.12825250227182,2406.7317793481698,145.8539711000949,6.060250350772259,0.41910584978396964
Northwest,Rainfed,990003,SS,A10,April 10,38,2363.3258622508174,6.246173214340928,77.42345080013082,41.67692022159207,75.5994904408255,5.529819000135154,75.5994904408255,2406.7317793481698,43.40591709735236,1.8035211679927314,1.7416862837218308
Northwest,Rainfed,990003,SS,A20,April 20,38,2251.0725661850015,8.690363143431417,88.54799021597435,53.92747152759394,105.18232569675365,7.701851553946435,105.18232569675365,2406.7317793481698,155.65921316316826,6.467659358589864,0.6757218127943208
Northwest,Rainfed,990003,SS,M1,May 1,38,2307.600569560173,11.175576072883734,93.70319586541504,64.12606573915487,135.26167582943648,9.203673939587715,135.26167582943648,2406.7317793481698,99.1312097879968,4.118913899697004,1.3644711500919715
Northwest,Rainfed,990003,SS,M10,May 10,38,2341.243434236895,15.003187063078983,94.32549309144605,69.86718535109434,181.58851156304934,12.382756731604866,181.58851156304934,2406.7317793481698,65.48834511127461,2.721048754714629,2.772837078941344
Northwest,Rainfed,990003,SS,M20,May 20,38,2406.7317793481698,18.090212002953276,95.94979432549309,76.88534964666175,218.95179055390284,13.274165048935728,218.95179055390284,2406.7317793481698,0.0,0.0,
Northwest,Rainfed,990004,VSS,A1,April 1,38,1700.2963822381605,1.2205210822312396,36.47989325643896,10.956861112945687,37.79152923831863,3.130806833927936,37.79152923831863,2373.990876489822,673.6944942516614,28.37814167372811,0.05609594491386989
Northwest,Rainfed,990004,VSS,A10,April 10,38,1898.6969728931547,1.9152023596369256,45.652902093973175,15.003082475032443,59.30125011785982,4.151816967107132,59.30125011785982,2373.990876489822,475.2939035966672,20.020881642958788,0.12476753787311917
Northwest,Rainfed,990004,VSS,A20,April 20,38,2181.318637274549,2.7496413164035536,52.57165804352925,19.350798489935972,85.13834928093969,4.773422446966458,85.13834928093969,2373.990876489822,192.67223921527284,8.115963760575088,0.44188176577848637
Northwest,Rainfed,990004,VSS,M1,May 1,38,2298.5657103681046,4.34979974863565,62.86413432190695,29.90337207111496,134.68475618698957,7.008175899103986,134.68475618698957,2373.990876489822,75.42516612171721,3.1771464190814713,1.785673974779748
Northwest,Rainfed,990004,VSS,M10,May 10,38,2333.1994515346482,6.611095845912849,80.238943659593,48.11914564732895,204.70225840048778,9.583729483263038,204.70225840048778,2373.990876489822,40.791424955173625,1.7182637624744264,5.018266918241726
Northwest,Rainfed,990004,VSS,M20,May 20,38,2373.990876489822,11.296424427802975,91.4460499947263,65.26210315367578,349.77614091789246,15.378008422294933,349.77614091789246,2373.990876489822,0.0,0.0,
Southcentral,Irrigated,990001,LS,A1,April 1,38,5453.94664175231,15.180701754385964,85.21748157375688,53.91363022941971,-221.48964006042638,-11.763744443248191,-221.48964006042638,6361.080712135368,907.1340703830583,14.260691090626644,-0.24416417296166296
Southcentral,Irrigated,990001,LS,A10,April 10,38,5427.109571265442,17.55826326170456,87.44420222153015,58.216547285373196,-256.17876385705,-17.00783906706383,-256.17876385705,6361.080712135368,933.9711408699259,14.682585917957935,-0.27428980687608634
Southcentral,Irrigated,990001,LS,A20,April 20,38,5536.178656700924,20.157001972386592,91.86131007993356,66.23066542094882,-294.09490969489065,-16.472249131994772,-294.09490969489065,6361.080712135368,824.9020554344443,12.967954546791637,-0.35652100483614646
Southcentral,Irrigated,990001,LS,M1,May 1,38,5765.017076715457,22.57001972386588,94.81988996159035,71.87272916017855,-329.30134757119987,-13.461613284110356,-329.30134757119987,6361.080712135368,596.0636354199114,9.370477476928873,-0.5524600529257511
Southcentral,Irrigated,990001,LS,M10,May 10,38,5962.313453752725,24.073684210526313,94.73684210526315,72.36582580712135,-351.24012953994793,-12.53424698871694,-351.24012953994793,6361.080712135368,398.7672583826434,6.26886022090388,-0.8808148667083142
Southcentral,Irrigated,990001,LS,M20,May 20,38,6361.080712135368,22.528168794767986,96.23170351915292,67.20128724177307,-328.69073368970317,-9.602585021082836,-328.69073368970317,6361.080712135368,0.0,0.0,
Southcentral,Irrigated,990002,MS,A1,April 1,38,6948.838420014533,6.233499429045988,67.15457282258902,29.49236997819994,66.39998181842432,1.1182453249268112,66.39998181842432,6955.459047025848,6.620627011315264,0.09518605409870455,10.029258815659093
Southcentral,Irrigated,990002,MS,A10,April 10,38,6897.983494238555,7.495515415758331,71.02667912384511,33.24509498598567,79.84312712165323,1.363527242768937,79.84312712165323,6955.459047025848,57.475552787293054,0.8263373042483743,1.3891667543788337
Southcentral,Irrigated,990002,MS,A20,April 20,38,6728.80717325859,9.698022422921207,78.42831931900758,40.22111491747119,103.30449531382945,1.8141126158407634,103.30449531382945,6955.459047025848,226.6518737672577,3.25861847844786,0.4557848721776281
Southcentral,Irrigated,990002,MS,M1,May 1,38,6572.58382642998,14.312981418042147,83.73300114190802,52.392816360427695,152.4635907556173,2.96122746249235,152.4635907556173,6955.459047025848,382.8752205958681,5.5046722007454765,0.39820699422213446
Southcentral,Irrigated,990002,MS,M10,May 10,38,6651.6474099449815,18.83443371742967,88.32139520398631,63.24613308418976,200.62664168544694,3.8914096706314076,200.62664168544694,6955.459047025848,303.8116370808666,4.367959541229365,0.6603652302892054
Southcentral,Irrigated,990002,MS,M20,May 20,38,6955.459047025848,20.71518737672584,94.24374545832036,67.01962005605729,220.66065471515722,3.9714168655781,220.66065471515722,6955.459047025848,0.0,0.0,
Southcentral,Irrigated,990003,SS,A1,April 1,38,4216.835409529742,2.2767206477732795,48.56742447835566,16.10090314543756,0.7160676677169824,0.020237178274050027,0.7160676677169824,4229.4084397383995,12.573030208657656,0.297276330432521,0.056952672174755914
Southcentral,Irrigated,990003,SS,A10,April 10,38,4229.4084397383995,3.187475345167653,53.12986608533168,19.537008200975812,1.0025156307832324,0.03038453043113989,1.0025156307832324,4229.4084397383995,0.0,0.0,
Southcentral,Irrigated,990003,SS,A20,April 20,38,4177.777639364685,4.671265441710786,57.500259524551026,25.718883006332398,1.469193048960338,0.043079538914031115,1.469193048960338,4229.4084397383995,51.63080037371492,1.22075701860822,0.02845574808691712
Southcentral,Irrigated,990003,SS,M1,May 1,38,4124.236530675802,6.689608636977058,67.37257344544794,28.132461330841895,2.103996579160857,0.061486166765198864,2.103996579160857,4229.4084397383995,105.17190906259748,2.486681306880417,0.0200053093826468
Southcentral,Irrigated,990003,SS,M10,May 10,38,3956.2150939478875,10.719147721374444,77.80026990553307,41.87688155299491,3.3713556892744836,0.10961458375644079,3.3713556892744836,4229.4084397383995,273.193345790512,6.459374867266539,0.01234054833773177
Southcentral,Irrigated,990003,SS,M20,May 20,38,3998.395203986297,16.00495691892453,87.30405896397798,55.21644347555279,5.033833282996343,0.16113869253032323,5.033833282996343,4229.4084397383995,231.01323575210245,5.462069673422017,0.02179023754464913
Southcentral,Irrigated,990004,VSS,A1,April 1,38,2541.9527146268038,1.0783816048998236,23.663448562233985,6.882591093117407,-9.33190957792691,-0.3900193192486342,-9.33190957792691,2923.506903353057,381.5541887262534,13.0512497948487,-0.024457625820017145
Southcentral,Irrigated,990004,VSS,A10,April 10,38,2475.9095816464237,1.1359649122807016,28.45946226513028,5.584968338004774,-9.830213902884548,-0.4002602627589398,-9.830213902884548,2923.506903353057,447.59732170663347,15.310287832509331,-0.02196218213595013
Southcentral,Irrigated,990004,VSS,A20,April 20,38,2762.2430187895775,2.0421571680680994,40.44430603135057,12.841274784594622,-17.672061494499506,-0.7508528426724329,-17.672061494499506,2923.506903353057,161.26388456347968,5.516110954912449,-0.10958474392661118
Southcentral,Irrigated,990004,VSS,M1,May 1,38,2798.067891622548,2.740158829025226,46.0863697705803,17.9539084397384,-23.712305834442496,-1.0637075522594943,-23.712305834442496,2923.506903353057,125.43901173050926,4.29070345572434,-0.189034539632579
Southcentral,Irrigated,990004,VSS,M10,May 10,38,2923.506903353057,4.6492058548738715,56.82549569189245,27.85736530675802,-40.232482128514796,-1.699645075177985,-40.232482128514796,2923.506903353057,0.0,0.0,
Southcentral,Irrigated,990004,VSS,M20,May 20,38,2852.8833177618603,7.62937298868473,68.08886120627011,31.44399460188934,-66.0217297320252,-2.856173203048332,-66.0217297320252,2923.506903353057,70.62358559119684,2.4157146853389175,-0.9348396740175527
Southcentral,Rainfed,990001,LS,A1,April 1,38,2840.6788124156546,15.180701754385964,85.21748157375688,53.91363022941971,272.4578143582967,16.24474802715859,272.4578143582967,3202.951313194228,362.27250077857343,11.31058406308673,0.7520797570137048
Southcentral,Rainfed,990001,LS,A10,April 10,38,2904.301204193917,17.64959331380782,87.58434547908233,58.06775320945361,316.76859847428,17.995574175840716,316.76859847428,3202.951313194228,298.6501090003112,9.324216317933177,1.0606679486393555
Southcentral,Rainfed,990001,LS,A20,April 20,38,2984.2512197653896,20.427488966274392,91.86131007993356,66.61908716564588,366.62527771295794,19.519543248346597,366.62527771295794,3202.951313194228,218.7000934288385,6.8280804808966655,1.6763837269793025
Southcentral,Rainfed,990001,LS,M1,May 1,38,2943.170559534932,22.802636813332605,94.81988996159035,72.00310595471126,409.25358315347074,21.30185877541823,409.25358315347074,3202.951313194228,259.7807536592959,8.110668201204177,1.5753806907890082
Southcentral,Rainfed,990001,LS,M10,May 10,38,2908.261185508149,24.08665524758642,94.73684210526315,72.41773071732585,432.2986875137802,22.806874873704142,432.2986875137802,3202.951313194228,294.690127686079,9.200580928974267,1.4669601961498004
Southcentral,Rainfed,990001,LS,M20,May 20,38,3202.951313194228,22.524618498909998,96.23170351915292,67.20128724177307,404.26380972107484,18.136335578841077,404.26380972107484,3202.951313194228,0.0,0.0,
Southcentral,Rainfed,990002,MS,A1,April 1,38,4292.022371016298,6.233499429045988,67.15457282258902,29.49236997819994,159.97019657271895,5.8834439029578265,159.97019657271895,4419.292691788643,127.27032077234526,2.8798798732843034,1.2569324537090276
Southcentral,Rainfed,990002,MS,A10,April 10,38,4419.292691788643,7.58502583478931,70.93201864353995,33.110629927667425,194.65439719886217,6.790783752841503,194.65439719886217,4419.292691788643,0.0,0.0,
Southcentral,Rainfed,990002,MS,A20,April 20,38,4305.046195370082,9.855434499149075,79.1186546247275,41.892453026056266,252.91985859373423,9.040804702747945,252.91985859373423,4419.292691788643,114.24649641856104,2.5851760538703186,2.2138084450933206
Southcentral,Rainfed,990002,MS,M1,May 1,38,4027.9449807951837,14.437935993015554,85.03005327221503,53.97110970503306,370.5205214497813,15.322646292901622,370.5205214497813,4419.292691788643,391.3477109934597,8.855437697544026,0.9467808576398535
Southcentral,Rainfed,990002,MS,M10,May 10,38,4077.2399563998756,18.831999377141077,88.32139520398631,63.24613308418976,483.285300096617,18.82174800146729,483.285300096617,4419.292691788643,342.0527353887678,7.739988257042261,1.4128970480160847
Southcentral,Rainfed,990002,MS,M20,May 20,38,4071.4285788435586,20.71518737672584,94.24374545832036,67.01962005605729,531.6135237382554,19.9436662636104,531.6135237382554,4419.292691788643,347.8641129450848,7.871488430522847,1.5282218083305936
Southcentral,Rainfed,990003,SS,A1,April 1,38,3189.7393854458633,2.2767206477732795,48.56742447835566,16.10090314543756,24.691187184763006,1.275108176408775,24.691187184763006,3339.539811066127,149.80042562026392,4.48566072259043,0.16482721649505755
Southcentral,Rainfed,990003,SS,A10,April 10,38,3339.539811066127,3.1875292234308996,53.301535194081815,19.573341638118965,34.5689668996545,1.7874532269405339,34.5689668996545,3339.539811066127,0.0,0.0,
Southcentral,Rainfed,990003,SS,A20,April 20,38,3317.856327208554,4.675375201615547,57.793626515969045,25.846845618995136,50.704755708608275,2.537805672870679,50.704755708608275,3339.539811066127,21.683483857573265,0.6492955641888559,2.3384044760362124
Southcentral,Rainfed,990003,SS,M1,May 1,38,3234.732118758435,6.698923768695918,66.82809861889044,28.266766657690294,72.65027480253259,3.5703730340936213,72.65027480253259,3339.539811066127,104.80769230769238,3.1383872700182955,0.6931769338957233
Southcentral,Rainfed,990003,SS,M10,May 10,38,3040.426139312779,10.75032181044327,77.92484169002387,42.053358247690234,116.5879566198443,6.865007154418235,116.5879566198443,3339.539811066127,299.11367175334817,8.956733223008293,0.38977809317918366
Southcentral,Rainfed,990003,SS,M20,May 20,38,2993.4641337070484,16.00495691892453,87.30405896397798,55.21644347555279,173.5748246302135,9.649138029258372,173.5748246302135,3339.539811066127,346.0756773590788,10.362975048606959,0.5015516431399394
Southcentral,Rainfed,990004,VSS,A1,April 1,38,2191.0111076507837,1.0783816048998236,23.663448562233985,6.882591093117407,11.152333649733315,0.6501339524078142,11.152333649733315,2691.10910412125,500.0979964704661,18.583341556260212,0.02230029659875258
Southcentral,Rainfed,990004,VSS,A10,April 10,38,2300.3809301359906,1.2128215715792703,27.951312267152062,6.824561426212676,12.542675767454734,0.65170904356939,12.542675767454734,2691.10910412125,390.7281739852592,14.51922456012228,0.03210077133554214
Southcentral,Rainfed,990004,VSS,A20,April 20,38,2665.204090106924,2.0003007609284866,40.43066718792449,12.50229154656754,20.686574570939797,1.068365296243439,20.686574570939797,2691.10910412125,25.905014014325843,0.9626147811938982,0.798554849632578
Southcentral,Rainfed,990004,VSS,M1,May 1,38,2650.5066957334166,2.74917826735923,47.12220742255579,17.9539084397384,28.431265111420394,1.5258355822447425,28.431265111420394,2691.10910412125,40.60240838783329,1.5087611396228222,0.7002359278751543
Southcentral,Rainfed,990004,VSS,M10,May 10,38,2691.10910412125,4.638155299491332,56.81511470985156,27.810650887573964,47.96655950377725,2.3708893653983476,47.96655950377725,2691.10910412125,0.0,0.0,
Southcentral,Rainfed,990004,VSS,M20,May 20,38,2591.447991279975,7.629528703415343,68.07848022422922,31.44399460188934,78.90254183129301,3.9422712814335212,78.90254183129301,2691.10910412125,99.66111284127464,3.7033471697097102,0.7917084164708978
Southeast,Irrigated,990001,LS,A1,April 1,38,6092.058843670515,4.367242222657015,47.85756212091567,16.81177851692428,-72.17815498299849,-2.8946048279449808,-72.17815498299849,6982.835501858736,890.7766581882215,12.756661072011632,-0.0810283411891415
Southeast,Irrigated,990001,LS,A10,April 10,38,6134.536489923694,6.13744864018783,50.04402269614556,22.52983760516533,-101.43465751761228,-4.207020029192401,-101.43465751761228,6982.835501858736,848.2990119350425,12.148345922071869,-0.11957417855082864
Southeast,Irrigated,990001,LS,A20,April 20,38,6248.089463901389,7.733946390138916,58.486597534729015,29.862062218743883,-127.8202473592198,-4.77090627515751,-127.8202473592198,6982.835501858736,734.7460379573477,10.522173088020878,-0.1739652080527991
Southeast,Irrigated,990001,LS,M1,May 1,38,6369.461944824888,10.124828800626101,64.41987869301506,35.42848757581687,-167.33476759237487,-5.5479948735177,-167.33476759237487,6982.835501858736,613.3735570338486,8.784018424472077,-0.2728105339290664
Southeast,Irrigated,990001,LS,M10,May 10,38,6444.390432400704,11.856216982977891,67.60418704754451,40.17804734885541,-195.94971455208082,-6.419998490560068,-195.94971455208082,6982.835501858736,538.4450694580319,7.710980293244845,-0.363917743270103
Southeast,Irrigated,990001,LS,M20,May 20,38,6982.835501858736,12.143572686362749,70.48522793973781,38.1334376834279,-200.69889113462955,-5.560693483529238,-200.69889113462955,6982.835501858736,0.0,0.0,
Southeast,Irrigated,990002,MS,A1,April 1,38,7782.232537663862,1.0992809626296225,22.035805126198397,5.429465857953432,25.179767334680204,0.3993975535146432,25.179767334680204,7782.232537663862,0.0,0.0,
Southeast,Irrigated,990002,MS,A10,April 10,38,7708.290500880454,1.34864018783017,25.15652514185091,6.539816082958323,30.891507541920863,0.5092173847398602,30.891507541920863,7782.232537663862,73.94203678340818,0.9501391332827578,0.4177800461787197
Southeast,Irrigated,990002,MS,A20,April 20,38,7500.503423987478,2.432439835648601,33.3056153394639,10.237722559186068,55.71666498319582,1.0323467910440947,55.71666498319582,7782.232537663862,281.72911367638426,3.6201579985292516,0.19776679895140786
Southeast,Irrigated,990002,MS,M1,May 1,38,7414.280766973196,4.330277832126785,42.697123850518494,15.315006847974955,99.18791647828523,2.0069582194583746,99.18791647828523,7782.232537663862,367.9517706906663,4.728100437886957,0.26956771071410773
Southeast,Irrigated,990002,MS,M10,May 10,38,7486.211064370965,6.6715222070045,50.38153003326159,22.172764625317942,152.81568830108546,3.0661207296506445,152.81568830108546,7782.232537663862,296.0214732928971,3.8038117193264878,0.5162317672471101
Southeast,Irrigated,990002,MS,M20,May 20,38,7642.441107415379,8.826897867344943,60.203482684406175,32.6354920759147,202.18601262324947,3.6884770415984125,202.18601262324947,7782.232537663862,139.79143024848327,1.7962895553677078,1.4463405393582285
Southeast,Irrigated,990003,SS,A1,April 1,38,4469.081197417335,0.2086186656231657,7.630600665231851,0.6456662101350029,5.530593345315944,0.1680513383592287,5.530593345315944,4561.5026902758755,92.42149285854066,2.0261194420769066,0.05984098692044513
Southeast,Irrigated,990003,SS,A10,April 10,38,4501.01633731168,0.3892193308550186,9.905106632752885,0.8217569947172758,10.318414388592696,0.30883628700034843,10.318414388592696,4561.5026902758755,60.48635296419525,1.3260181363728867,0.1705907842501375
Southeast,Irrigated,990003,SS,A20,April 20,38,4508.752201134807,0.7294071610252397,15.79925650557621,3.2919193895519463,19.336977248616904,0.5163612338568867,19.336977248616904,4561.5026902758755,52.7504891410681,1.1564278862209287,0.36657436856945447
Southeast,Irrigated,990003,SS,M1,May 1,38,4561.5026902758755,1.1484738798669536,24.036392095480334,6.6278614752494605,30.446661991092817,0.7413690092663318,30.446661991092817,4561.5026902758755,0.0,0.0,
Southeast,Irrigated,990003,SS,M10,May 10,38,4444.3412248092345,2.943538446487967,35.29152807669732,10.384464879671295,78.03479183034439,2.161444922534403,78.03479183034439,4561.5026902758755,117.16146546664095,2.5684839716614336,0.6660448597116858
Southeast,Irrigated,990003,SS,M20,May 20,38,4532.359127372334,5.360536098610839,47.153198982586574,17.090588925846212,142.1107032093435,3.725055004519882,142.1107032093435,4561.5026902758755,29.14356290354135,0.6389026792786737,4.876229570135197
Southeast,Irrigated,990004,VSS,A1,April 1,38,2589.161416552534,0.07231950694580315,3.003326159264332,0.6456662101350027,-0.5919942736175257,-0.025413519696290115,-0.5919942736175257,3125.3636274701626,536.2022109176287,17.156474408440584,-0.0011040504152424462
Southeast,Irrigated,990004,VSS,A10,April 10,38,2504.9848366268834,0.05735179025630991,2.6511445900997845,0.5576208178438661,-0.46947127887490653,-0.020175477066776824,-0.46947127887490653,3125.3636274701626,620.3787908432791,19.849811567220648,-0.0007567494018239333
Southeast,Irrigated,990004,VSS,A20,April 20,38,2841.559283897476,0.21691938955194678,5.429465857953432,1.0858931715906865,-1.7756624992976915,-0.08336403852597941,-1.7756624992976915,3125.3636274701626,283.8043435726868,9.080682358948845,-0.006256643139934594
Southeast,Irrigated,990004,VSS,M1,May 1,38,2891.5013206808844,0.30458325180982193,10.394247701036978,0.9978477792995494,-2.493262862623582,-0.10827385075395049,-2.493262862623582,3125.3636274701626,233.86230678927814,7.4827231216797285,-0.010661242920476873
Southeast,Irrigated,990004,VSS,M10,May 10,38,3125.3636274701626,0.6299060849148895,18.049305419683037,1.8783017022109172,-5.156296149334953,-0.1946369745070558,-5.156296149334953,3125.3636274701626,0.0,0.0,
Southeast,Irrigated,990004,VSS,M20,May 20,38,3110.757288201917,1.4772304832713754,23.698884758364315,7.928976716885148,-12.092338897792269,-0.4430589385531288,-12.092338897792269,3125.3636274701626,14.606339268245392,0.4673484755458215,-0.8278829264277988
Southeast,Rainfed,990001,LS,A1,April 1,38,4639.599833692037,4.367242222657015,47.85756212091567,16.81177851692428,91.11800929035455,5.47791561041231,91.11800929035455,5276.16317746038,636.5633437683437,12.064891140738865,0.14314052196432153
Southeast,Rainfed,990001,LS,A10,April 10,38,5030.47285267071,6.136886479381042,49.98547773410862,22.539012561902464,128.0398133955321,6.101792869495911,128.0398133955321,5276.16317746038,245.69032478966983,4.656609671195386,0.5211430832904967
Southeast,Rainfed,990001,LS,A20,April 20,38,5063.986939933477,7.743054196830365,58.486597534729015,29.974564664449225,161.55084794295308,7.291926340722857,161.55084794295308,5276.16317746038,212.1762375269036,4.021411590022736,0.7613993434230292
Southeast,Rainfed,990001,LS,M1,May 1,38,4985.283995304246,10.134122480923498,64.41987869301506,35.56055566425357,211.43802410954535,9.256788591253622,211.43802410954535,5276.16317746038,290.87918215613445,5.513081615799186,0.7268929407125888
Southeast,Rainfed,990001,LS,M10,May 10,38,4923.943357464293,11.856216982977891,67.60418704754451,40.17804734885541,247.36775157531318,11.051759550192012,247.36775157531318,5276.16317746038,352.2198199960876,6.675680947487764,0.7023107091987637
Southeast,Rainfed,990001,LS,M20,May 20,38,5276.16317746038,12.143572686362749,70.48522793973781,38.1334376834279,253.36313225624272,9.64160798714545,253.36313225624272,5276.16317746038,0.0,0.0,
Southeast,Rainfed,990002,MS,A1,April 1,38,6437.613676384269,1.0992809626296225,22.035805126198397,5.429465857953432,49.03503347185864,1.1879911346541676,49.03503347185864,6811.84963803561,374.2359616513413,5.493896394331788,0.131027048430857
Southeast,Rainfed,990002,MS,A10,April 10,38,6811.84963803561,1.3486401878301701,25.15652514185091,6.539816082958323,60.1580660448746,1.3235892965725786,60.1580660448746,6811.84963803561,0.0,0.0,
Southeast,Rainfed,990002,MS,A20,April 20,38,6529.180639796517,2.435702406574056,33.41811778516924,10.237722559186068,108.64806459318844,2.8884177786422343,108.64806459318844,6811.84963803561,282.6689982390926,4.149665850824744,0.38436498261224106
Southeast,Rainfed,990002,MS,M1,May 1,38,6342.654617491685,4.33410780669145,42.8291919389552,15.315006847974955,193.32921118125833,5.842236124222872,193.32921118125833,6811.84963803561,469.19502054392524,6.887923918990539,0.4120444649159681
Southeast,Rainfed,990002,MS,M10,May 10,38,6356.62986695363,6.6715222070045,50.38153003326159,22.172764625317942,297.59299564886203,8.665923745383473,297.59299564886203,6811.84963803561,455.21977108198007,6.68276305660287,0.6537347772517306
Southeast,Rainfed,990002,MS,M20,May 20,38,6328.136861670905,8.826897867344943,60.203482684406175,32.6354920759147,393.7366761474319,10.402710908049013,393.7366761474319,6811.84963803561,483.71277636470495,7.101048937777159,0.8139885803854936
Southeast,Rainfed,990003,SS,A1,April 1,38,4160.40422617883,0.2086186656231657,7.630600665231851,0.6456662101350029,6.987627211575883,0.2524117639609629,6.987627211575883,4331.086382312659,170.68215613382927,3.940862431903068,0.040939412589192925
Southeast,Rainfed,990003,SS,A10,April 10,38,4331.086382312659,0.3892193308550186,9.905106632752885,0.8217569947172758,13.03679888580346,0.44494388542740554,13.03679888580346,4331.086382312659,0.0,0.0,
